"Fecha","Hora","PML / MDA","ENE / MDA","CON / MDA","PER / MDA","PML / MTR","ENE / MTR","CON / MTR","PER / MTR"
"2020/01/06","11","342.6700","431.0900","-34.3400","-54.0800","339.4500","428.6200","-37.9300","-51.2500"
"2020/01/06","12","343.2700","435.4100","-38.2000","-53.9400","340.6100","437.3600","-39.2700","-57.4800"
"2020/01/06","13","348.1600","443.0200","-38.5400","-56.3100","339.1400","437.8100","-40.4100","-58.2700"
"2020/01/06","14","345.8700","446.3300","-42.2300","-58.2300","340.7400","437.9300","-40.2800","-56.9100"
"2020/01/06","15","348.0200","442.4400","-38.7200","-55.7000","341.6200","438.4600","-40.5300","-56.3000"
"2020/01/06","16","345.4700","443.1800","-40.9000","-56.8100","353.8500","436.0300","-21.2900","-60.8800"
"2020/01/06","17","382.3600","461.9500","-19.4200","-60.1700","388.0600","457.2500","-7.7200","-61.4600"
"2020/01/06","18","378.3500","486.0800","-47.3200","-60.4100","366.3600","752.9800","-292.9700","-93.6600"
"2020/01/06","19","609.9100","701.3000","-7.2900","-84.1000","356.0700","782.8500","-331.9400","-94.8400"
"2020/01/06","20","634.2400","747.9500","-25.3100","-88.4000","364.8600","795.3800","-331.2600","-99.2600"
"2020/01/06","21","584.2700","728.1600","-57.8500","-86.0400","349.6100","780.5900","-338.4600","-92.5100"
"2020/01/06","22","425.7900","705.1400","-195.8200","-83.5300","337.6000","661.7300","-247.5700","-76.5600"
"2020/01/06","23","415.2600","680.6600","-183.2700","-82.1300","340.1100","564.5700","-153.6600","-70.7900"
"2020/01/06","24","380.2400","431.0900","-1.3000","-49.5600","356.3200","447.8900","-34.1600","-57.4100"
"2020/01/05","1","266.9900","291.4400","0.0000","-24.4500","335.4200","387.0100","-6.6300","-44.9600"
"2020/01/05","2","240.9200","265.8900","0.0000","-24.9700","326.1600","368.8400","0.0000","-42.6800"
"2020/01/05","3","238.7200","263.6500","0.0000","-24.9300","314.5500","364.1500","0.0000","-49.6100"
"2020/01/05","4","195.9100","213.8200","0.0000","-17.9100","309.1900","350.1600","0.0000","-40.9700"
"2020/01/05","5","191.5400","211.6900","0.0000","-20.1500","302.3400","349.0000","0.0000","-46.6600"
"2020/01/05","6","192.1000","211.5800","0.0000","-19.4800","294.7600","338.5100","0.0000","-43.7500"
"2020/01/05","7","201.9600","221.2000","0.0000","-19.2300","298.5700","343.5600","0.0000","-45.0000"
"2020/01/05","8","191.1100","209.1900","0.0000","-18.0800","295.8400","338.9100","0.0000","-43.0800"
"2020/01/05","9","175.6200","192.7600","0.0000","-17.1400","295.2800","341.8800","0.0000","-46.6000"
"2020/01/05","10","174.1700","195.6600","0.0000","-21.4900","295.9700","345.2800","3.4400","-52.7500"
"2020/01/05","11","170.5100","192.7000","0.0000","-22.1900","307.7100","359.6500","-3.3200","-48.6200"
"2020/01/05","12","272.6700","275.8500","29.5300","-32.7000","309.2800","358.5400","3.7500","-53.0100"
"2020/01/05","13","272.7100","276.5300","29.3300","-33.1400","310.3100","360.9400","1.1600","-51.7900"
"2020/01/05","14","266.8400","270.8900","27.8200","-31.8700","311.1700","358.3000","6.6000","-53.7300"
"2020/01/05","15","169.4900","191.9600","0.0000","-22.4700","311.3700","363.2100","3.6400","-55.4800"
"2020/01/05","16","266.8100","270.0600","29.5300","-32.7700","308.9000","358.5700","2.2200","-51.8900"
"2020/01/05","17","247.6900","285.6500","-2.7900","-35.1700","308.7200","362.6800","-2.9900","-50.9700"
"2020/01/05","18","309.1300","376.6400","-22.0100","-45.5100","310.0700","375.7900","-14.1500","-51.5700"
"2020/01/05","19","348.7400","471.8000","-65.4400","-57.6100","301.5100","445.6000","-89.0400","-55.0500"
"2020/01/05","20","359.6400","633.3900","-198.7500","-75.0000","313.1100","457.5900","-86.3700","-58.1000"
"2020/01/05","21","422.4400","624.2900","-128.9500","-72.9000","311.9600","433.8100","-69.4700","-52.3800"
"2020/01/05","22","366.7400","622.3900","-182.8100","-72.8400","306.0800","428.4900","-71.0400","-51.3700"
"2020/01/05","23","351.3800","431.6600","-28.2500","-52.0200","310.0700","391.6100","-26.0100","-55.5300"
"2020/01/05","24","320.5200","367.9000","-6.9400","-40.4400","315.0700","377.1100","-16.0300","-46.0100"
"2020/01/04","1","372.0100","425.3200","-0.4400","-52.8800","353.9400","419.6600","-12.1800","-53.5400"
"2020/01/04","2","346.2500","389.3600","-0.8900","-42.2200","342.7600","395.1800","0.0000","-52.4300"
"2020/01/04","3","333.3800","374.8500","0.0000","-41.4700","332.2200","378.3100","0.0000","-46.0900"
"2020/01/04","4","331.6900","375.4200","-2.5200","-41.2200","322.7800","374.5600","-4.4100","-47.3800"
"2020/01/04","5","326.9900","366.0800","0.0000","-39.0900","327.1500","372.9400","0.0000","-45.7900"
"2020/01/04","6","336.4400","376.9500","0.0000","-40.5100","332.0600","377.6500","0.0000","-45.5900"
"2020/01/04","7","335.8400","379.5900","-3.4500","-40.3000","338.1700","383.9600","0.0000","-45.8000"
"2020/01/04","8","341.6100","388.7600","-4.9800","-42.1700","347.2000","390.5600","0.0000","-43.3600"
"2020/01/04","9","345.0500","402.4300","-11.5100","-45.8700","344.7100","392.9800","-3.2400","-45.0400"
"2020/01/04","10","330.8500","419.4900","-40.1500","-48.4900","337.4100","426.7200","-35.8700","-53.4400"
"2020/01/04","11","333.8400","418.4700","-33.7300","-50.9000","338.6000","422.2300","-26.2200","-57.4000"
"2020/01/04","12","335.3900","415.1800","-31.2800","-48.5100","338.1100","377.1900","12.5300","-51.6000"
"2020/01/04","13","331.2500","436.5000","-53.6200","-51.6300","341.5100","414.9400","-17.6400","-55.7900"
